Nb de periode :    10
 0.1000
  0.262162E+03  0.200822E+00  0.151587E-01 -0.167487E+01  0.195602E+04 -0.329311E+00
 -0.415833E-01  0.412878E-01  0.305856E-01 -0.308180E+00 -0.310825E+00  0.858493E-03
 0.8000
  0.330717E+02  0.234965E-01  0.115886E-02 -0.197741E+00  0.246647E+03 -0.415685E-01
 -0.218627E-01  0.330767E+02  0.431687E-03 -0.246684E+03 -0.187059E+00  0.413167E-01
 -0.227869E-02 -0.109510E-02 -0.599419E+01  0.134856E-03 -0.965804E-02 -0.392497E-01
  0.191640E+00 -0.262078E+03 -0.109240E-01  0.195342E+04  0.160761E+01 -0.327427E+00
  0.262039E+03  0.203073E+00  0.161386E-01 -0.168114E+01  0.195312E+04 -0.329157E+00
 -0.415483E-01  0.412513E-01  0.261715E-01 -0.307581E+00 -0.310219E+00  0.850305E-03
 0.9000
  0.333606E+02  0.231151E-01  0.134508E-02 -0.187198E+00  0.249025E+03 -0.419341E-01
 -0.214247E-01  0.333657E+02  0.498361E-03 -0.249062E+03 -0.175820E+00  0.416762E-01
 -0.229677E-02 -0.107058E-02 -0.520693E+01  0.116362E-02 -0.107498E-01 -0.377933E-01
  0.188374E+00 -0.264244E+03 -0.104115E-01  0.197119E+04  0.152202E+01 -0.330120E+00
  0.264204E+03  0.200230E+00  0.168313E-01 -0.160066E+01  0.197090E+04 -0.331900E+00
 -0.419096E-01  0.416118E-01  0.311196E-01 -0.310551E+00 -0.313190E+00  0.848817E-03
 1.0000
  0.332678E+02  0.236043E-01  0.128627E-02 -0.199071E+00  0.248051E+03 -0.418247E-01
 -0.218083E-01  0.332729E+02  0.477135E-03 -0.248089E+03 -0.187183E+00  0.415607E-01
 -0.226879E-02 -0.106240E-02 -0.769260E+01 -0.197411E-02 -0.756765E-02 -0.376902E-01
  0.191189E+00 -0.263637E+03 -0.134330E-01  0.196459E+04  0.160836E+01 -0.329365E+00
  0.263598E+03  0.203849E+00  0.192022E-01 -0.169139E+01  0.196429E+04 -0.331197E+00
 -0.418062E-01  0.414949E-01  0.274937E-01 -0.309320E+00 -0.312073E+00  0.853746E-03
