Time	 FairTen1	 
81.35	 18211	 
81.36	 18211.9	 
81.37	 18212.7	 
81.38	 18213.5	 
81.39	 18214.4	 
81.4	 18215.2	 
81.41	 18216	 
81.42	 18216.9	 
81.43	 18217.7	 
81.44	 18218.6	 
81.45	 18219.4	 
81.46	 18220.2	 
81.47	 18221.1	 
81.48	 18221.9	 
81.49	 18222.7	 
81.5	 18223.5	 
81.51	 18224.4	 
81.52	 18225.2	 
81.53	 18226	 
81.54	 18226.8	 
81.55	 18227.7	 
81.56	 18228.5	 
81.57	 18229.3	 
81.58	 18230.1	 
81.59	 18231	 
81.6	 18231.8	 
81.61	 18232.6	 
81.62	 18233.4	 
81.63	 18234.2	 
81.64	 18235.1	 
81.65	 18235.9	 
81.66	 18236.7	 
81.67	 18237.5	 
81.68	 18238.3	 
81.69	 18239.1	 
81.7	 18240	 
81.71	 18240.8	 
81.72	 18241.6	 
81.73	 18242.4	 
81.74	 18243.2	 
81.75	 18244	 
81.76	 18244.8	 
81.77	 18245.6	 
81.78	 18246.4	 
81.79	 18247.2	 
81.8	 18248	 
81.81	 18248.8	 
81.82	 18249.6	 
81.83	 18250.4	 
81.84	 18251.2	 
81.85	 18252	 
81.86	 18252.8	 
81.87	 18253.6	 
81.88	 18254.4	 
81.89	 18255.2	 
81.9	 18256	 
81.91	 18256.8	 
81.92	 18257.6	 
81.93	 18258.4	 
81.94	 18259.2	 
81.95	 18260	 
81.96	 18260.8	 
81.97	 18261.6	 
81.98	 18262.4	 
81.99	 18263.2	 
82	 18263.9	 
82.01	 18264.7	 
82.02	 18265.5	 
82.03	 18266.3	 
82.04	 18267.1	 
82.05	 18267.9	 
82.06	 18268.7	 
82.07	 18269.4	 
82.08	 18270.2	 
82.09	 18271	 
82.1	 18271.8	 
82.11	 18272.6	 
82.12	 18273.3	 
82.13	 18274.1	 
82.14	 18274.9	 
82.15	 18275.7	 
82.16	 18276.4	 
82.17	 18277.2	 
82.18	 18278	 
82.19	 18278.8	 
82.2	 18279.5	 
82.21	 18280.3	 
82.22	 18281.1	 
82.23	 18281.9	 
82.24	 18282.6	 
82.25	 18283.4	 
82.26	 18284.2	 
82.27	 18284.9	 
82.28	 18285.7	 
82.29	 18286.5	 
82.3	 18287.2	 
82.31	 18288	 
82.32	 18288.7	 
82.33	 18289.5	 
82.34	 18290.3	 
82.35	 18291	 
82.36	 18291.8	 
82.37	 18292.5	 
82.38	 18293.3	 
82.39	 18294.1	 
82.4	 18294.8	 
82.41	 18295.6	 
82.42	 18296.3	 
82.43	 18297.1	 
82.44	 18297.8	 
82.45	 18298.6	 
82.46	 18299.3	 
82.47	 18300.1	 
82.48	 18300.8	 
82.49	 18301.6	 
82.5	 18302.3	 
82.51	 18303.1	 
82.52	 18303.8	 
82.53	 18304.6	 
82.54	 18305.3	 
82.55	 18306	 
82.56	 18306.8	 
82.57	 18307.5	 
82.58	 18308.3	 
82.59	 18309	 
82.6	 18309.7	 
82.61	 18310.5	 
82.62	 18311.2	 
82.63	 18312	 
82.64	 18312.7	 
82.65	 18313.4	 
82.66	 18314.2	 
82.67	 18314.9	 
82.68	 18315.6	 
82.69	 18316.3	 
82.7	 18317.1	 
82.71	 18317.8	 
82.72	 18318.5	 
82.73	 18319.2	 
82.74	 18320	 
82.75	 18320.7	 
82.76	 18321.4	 
82.77	 18322.1	 
82.78	 18322.9	 
82.79	 18323.6	 
82.8	 18324.3	 
82.81	 18325	 
82.82	 18325.7	 
82.83	 18326.5	 
82.84	 18327.2	 
82.85	 18327.9	 
82.86	 18328.6	 
82.87	 18329.3	 
82.88	 18330	 
82.89	 18330.8	 
82.9	 18331.5	 
82.91	 18332.2	 
82.92	 18332.9	 
82.93	 18333.6	 
82.94	 18334.3	 
82.95	 18335	 
82.96	 18335.7	 
82.97	 18336.4	 
82.98	 18337.1	 
82.99	 18337.8	 
83	 18338.5	 
83.01	 18339.2	 
83.02	 18339.9	 
83.03	 18340.6	 
83.04	 18341.3	 
83.05	 18342	 
83.06	 18342.7	 
83.07	 18343.4	 
83.08	 18344.1	 
83.09	 18344.8	 
83.1	 18345.5	 
83.11	 18346.2	 
83.12	 18346.9	 
83.13	 18347.6	 
83.14	 18348.3	 
83.15	 18349	 
83.16	 18349.7	 
83.17	 18350.4	 
83.18	 18351.1	 
83.19	 18351.8	 
83.2	 18352.4	 
83.21	 18353.1	 
83.22	 18353.8	 
83.23	 18354.5	 
83.24	 18355.2	 
83.25	 18355.9	 
83.26	 18356.6	 
83.27	 18357.2	 
83.28	 18357.9	 
83.29	 18358.6	 
83.3	 18359.3	 
83.31	 18360	 
83.32	 18360.6	 
83.33	 18361.3	 
83.34	 18362	 
83.35	 18362.7	 
83.36	 18363.3	 
83.37	 18364	 
83.38	 18364.7	 
83.39	 18365.4	 
83.4	 18366	 
83.41	 18366.7	 
83.42	 18367.4	 
83.43	 18368	 
83.44	 18368.7	 
83.45	 18369.4	 
83.46	 18370	 
83.47	 18370.7	 
83.48	 18371.4	 
83.49	 18372	 
83.5	 18372.7	 
83.51	 18373.4	 
83.52	 18374	 
83.53	 18374.7	 
83.54	 18375.4	 
83.55	 18376	 
83.56	 18376.7	 
83.57	 18377.3	 
83.58	 18378	 
83.59	 18378.6	 
83.6	 18379.3	 
83.61	 18379.9	 
83.62	 18380.6	 
83.63	 18381.3	 
83.64	 18381.9	 
83.65	 18382.6	 
83.66	 18383.2	 
83.67	 18383.9	 
83.68	 18384.5	 
83.69	 18385.2	 
83.7	 18385.8	 
83.71	 18386.5	 
83.72	 18387.1	 
83.73	 18387.7	 
83.74	 18388.4	 
83.75	 18389	 
83.76	 18389.7	 
83.77	 18390.3	 
83.78	 18391	 
83.79	 18391.6	 
83.8	 18392.2	 
83.81	 18392.9	 
83.82	 18393.5	 
83.83	 18394.1	 
83.84	 18394.8	 
83.85	 18395.4	 
83.86	 18396.1	 
83.87	 18396.7	 
83.88	 18397.3	 
83.89	 18398	 
83.9	 18398.6	 
83.91	 18399.2	 
83.92	 18399.8	 
83.93	 18400.5	 
83.94	 18401.1	 
83.95	 18401.7	 
83.96	 18402.4	 
83.97	 18403	 
83.98	 18403.6	 
83.99	 18404.2	 
84	 18404.8	 
84.01	 18405.5	 
84.02	 18406.1	 
84.03	 18406.7	 
84.04	 18407.3	 
84.05	 18407.9	 
84.06	 18408.6	 
84.07	 18409.2	 
84.08	 18409.8	 
84.09	 18410.4	 
84.1	 18411	 
84.11	 18411.6	 
84.12	 18412.2	 
84.13	 18412.9	 
84.14	 18413.5	 
84.15	 18414.1	 
84.16	 18414.7	 
84.17	 18415.3	 
84.18	 18415.9	 
84.19	 18416.5	 
84.2	 18417.1	 
84.21	 18417.7	 
84.22	 18418.3	 
84.23	 18418.9	 
84.24	 18419.5	 
84.25	 18420.1	 
84.26	 18420.7	 
84.27	 18421.3	 
84.28	 18421.9	 
84.29	 18422.5	 
84.3	 18423.1	 
84.31	 18423.7	 
84.32	 18424.3	 
84.33	 18424.9	 
84.34	 18425.5	 
84.35	 18426.1	 
84.36	 18426.7	 
84.37	 18427.3	 
84.38	 18427.9	 
84.39	 18428.5	 
84.4	 18429.1	 
84.41	 18429.6	 
84.42	 18430.2	 
84.43	 18430.8	 
84.44	 18431.4	 
84.45	 18432	 
84.46	 18432.6	 
84.47	 18433.1	 
84.48	 18433.7	 
84.49	 18434.3	 
84.5	 18434.9	 
84.51	 18435.5	 
84.52	 18436	 
84.53	 18436.6	 
84.54	 18437.2	 
84.55	 18437.8	 
84.56	 18438.4	 
84.57	 18438.9	 
84.58	 18439.5	 
84.59	 18440.1	 
84.6	 18440.6	 
84.61	 18441.2	 
84.62	 18441.8	 
84.63	 18442.4	 
84.64	 18442.9	 
84.65	 18443.5	 
84.66	 18444.1	 
84.67	 18444.6	 
84.68	 18445.2	 
84.69	 18445.8	 
84.7	 18446.3	 
84.71	 18446.9	 
84.72	 18447.5	 
84.73	 18448	 
84.74	 18448.6	 
84.75	 18449.1	 
84.76	 18449.7	 
84.77	 18450.3	 
84.78	 18450.8	 
84.79	 18451.4	 
84.8	 18451.9	 
84.81	 18452.5	 
84.82	 18453	 
84.83	 18453.6	 
84.84	 18454.2	 
84.85	 18454.7	 
84.86	 18455.3	 
84.87	 18455.8	 
84.88	 18456.4	 
84.89	 18456.9	 
84.9	 18457.5	 
84.91	 18458	 
84.92	 18458.6	 
84.93	 18459.1	 
84.94	 18459.6	 
84.95	 18460.2	 
84.96	 18460.7	 
84.97	 18461.3	 
84.98	 18461.8	 
84.99	 18462.4	 
85	 18462.9	 
85.01	 18463.4	 
85.02	 18464	 
85.03	 18464.5	 
85.04	 18465	 
85.05	 18465.6	 
85.06	 18466.1	 
85.07	 18466.7	 
85.08	 18467.2	 
85.09	 18467.7	 
85.1	 18468.3	 
85.11	 18468.8	 
85.12	 18469.3	 
85.13	 18469.8	 
85.14	 18470.4	 
85.15	 18470.9	 
85.16	 18471.4	 
85.17	 18472	 
85.18	 18472.5	 
85.19	 18473	 
85.2	 18473.5	 
85.21	 18474.1	 
85.22	 18474.6	 
85.23	 18475.1	 
85.24	 18475.6	 
85.25	 18476.1	 
85.26	 18476.7	 
85.27	 18477.2	 
85.28	 18477.7	 
85.29	 18478.2	 
85.3	 18478.7	 
85.31	 18479.3	 
85.32	 18479.8	 
85.33	 18480.3	 
85.34	 18480.8	 
85.35	 18481.3	 
85.36	 18481.8	 
85.37	 18482.3	 
85.38	 18482.9	 
85.39	 18483.4	 
85.4	 18483.9	 
85.41	 18484.4	 
85.42	 18484.9	 
85.43	 18485.4	 
85.44	 18485.9	 
85.45	 18486.4	 
85.46	 18486.9	 
85.47	 18487.4	 
85.48	 18487.9	 
85.49	 18488.4	 
85.5	 18488.9	 
85.51	 18489.4	 
85.52	 18489.9	 
85.53	 18490.4	 
85.54	 18490.9	 
85.55	 18491.4	 
85.56	 18491.9	 
85.57	 18492.4	 
85.58	 18492.9	 
85.59	 18493.4	 
85.6	 18493.9	 
85.61	 18494.4	 
85.62	 18494.9	 
85.63	 18495.4	 
85.64	 18495.9	 
85.65	 18496.4	 
85.66	 18496.9	 
85.67	 18497.4	 
85.68	 18497.9	 
85.69	 18498.3	 
85.7	 18498.8	 
85.71	 18499.3	 
85.72	 18499.8	 
85.73	 18500.3	 
85.74	 18500.8	 
85.75	 18501.3	 
85.76	 18501.7	 
85.77	 18502.2	 
85.78	 18502.7	 
85.79	 18503.2	 
85.8	 18503.7	 
85.81	 18504.2	 
85.82	 18504.6	 
85.83	 18505.1	 
85.84	 18505.6	 
85.85	 18506.1	 
85.86	 18506.5	 
85.87	 18507	 
85.88	 18507.5	 
85.89	 18508	 
85.9	 18508.4	 
85.91	 18508.9	 
85.92	 18509.4	 
85.93	 18509.9	 
85.94	 18510.3	 
85.95	 18510.8	 
85.96	 18511.3	 
85.97	 18511.7	 
85.98	 18512.2	 
85.99	 18512.7	 
86	 18513.1	 
86.01	 18513.6	 
86.02	 18514.1	 
86.03	 18514.5	 
86.04	 18515	 
86.05	 18515.5	 
86.06	 18515.9	 
86.07	 18516.4	 
86.08	 18516.8	 
86.09	 18517.3	 
86.1	 18517.8	 
86.11	 18518.2	 
86.12	 18518.7	 
86.13	 18519.1	 
86.14	 18519.6	 
86.15	 18520.1	 
86.16	 18520.5	 
86.17	 18521	 
86.18	 18521.4	 
86.19	 18521.9	 
86.2	 18522.3	 
86.21	 18522.8	 
86.22	 18523.2	 
86.23	 18523.7	 
86.24	 18524.1	 
86.25	 18524.6	 
86.26	 18525	 
86.27	 18525.5	 
86.28	 18525.9	 
86.29	 18526.4	 
86.3	 18526.8	 
86.31	 18527.3	 
86.32	 18527.7	 
86.33	 18528.2	 
86.34	 18528.6	 
86.35	 18529	 
86.36	 18529.5	 
86.37	 18529.9	 
86.38	 18530.4	 
86.39	 18530.8	 
86.4	 18531.3	 
86.41	 18531.7	 
86.42	 18532.1	 
86.43	 18532.6	 
86.44	 18533	 
86.45	 18533.4	 
86.46	 18533.9	 
86.47	 18534.3	 
86.48	 18534.8	 
86.49	 18535.2	 
86.5	 18535.6	 
86.51	 18536.1	 
86.52	 18536.5	 
86.53	 18536.9	 
86.54	 18537.4	 
86.55	 18537.8	 
86.56	 18538.2	 
86.57	 18538.6	 
86.58	 18539.1	 
86.59	 18539.5	 
86.6	 18539.9	 
86.61	 18540.4	 
86.62	 18540.8	 
86.63	 18541.2	 
86.64	 18541.6	 
86.65	 18542.1	 
86.66	 18542.5	 
86.67	 18542.9	 
86.68	 18543.3	 
86.69	 18543.8	 
86.7	 18544.2	 
86.71	 18544.6	 
86.72	 18545	 
86.73	 18545.4	 
86.74	 18545.9	 
86.75	 18546.3	 
86.76	 18546.7	 
86.77	 18547.1	 
86.78	 18547.5	 
86.79	 18547.9	 
86.8	 18548.4	 
86.81	 18548.8	 
86.82	 18549.2	 
86.83	 18549.6	 
86.84	 18550	 
86.85	 18550.4	 
86.86	 18550.8	 
86.87	 18551.2	 
86.88	 18551.7	 
86.89	 18552.1	 
86.9	 18552.5	 
86.91	 18552.9	 
86.92	 18553.3	 
86.93	 18553.7	 
86.94	 18554.1	 
86.95	 18554.5	 
86.96	 18554.9	 
86.97	 18555.3	 
86.98	 18555.7	 
86.99	 18556.1	 
87	 18556.5	 
87.01	 18556.9	 
87.02	 18557.3	 
87.03	 18557.7	 
87.04	 18558.1	 
87.05	 18558.5	 
87.06	 18558.9	 
87.07	 18559.3	 
87.08	 18559.7	 
87.09	 18560.1	 
87.1	 18560.5	 
87.11	 18560.9	 
87.12	 18561.3	 
87.13	 18561.7	 
87.14	 18562.1	 
87.15	 18562.5	 
87.16	 18562.9	 
87.17	 18563.3	 
87.18	 18563.7	 
87.19	 18564.1	 
87.2	 18564.5	 
87.21	 18564.9	 
87.22	 18565.2	 
87.23	 18565.6	 
87.24	 18566	 
87.25	 18566.4	 
87.26	 18566.8	 
87.27	 18567.2	 
87.28	 18567.6	 
87.29	 18567.9	 
87.3	 18568.3	 
87.31	 18568.7	 
87.32	 18569.1	 
87.33	 18569.5	 
87.34	 18569.9	 
87.35	 18570.2	 
87.36	 18570.6	 
87.37	 18571	 
87.38	 18571.4	 
87.39	 18571.7	 
87.4	 18572.1	 
87.41	 18572.5	 
87.42	 18572.9	 
87.43	 18573.3	 
87.44	 18573.6	 
87.45	 18574	 
87.46	 18574.4	 
87.47	 18574.7	 
87.48	 18575.1	 
87.49	 18575.5	 
87.5	 18575.9	 
87.51	 18576.2	 
87.52	 18576.6	 
87.53	 18577	 
87.54	 18577.3	 
87.55	 18577.7	 
87.56	 18578.1	 
87.57	 18578.4	 
87.58	 18578.8	 
87.59	 18579.2	 
87.6	 18579.5	 
87.61	 18579.9	 
87.62	 18580.3	 
87.63	 18580.6	 
87.64	 18581	 
87.65	 18581.4	 
87.66	 18581.7	 
87.67	 18582.1	 
87.68	 18582.4	 
87.69	 18582.8	 
87.7	 18583.2	 
87.71	 18583.5	 
87.72	 18583.9	 
87.73	 18584.2	 
87.74	 18584.6	 
87.75	 18584.9	 
87.76	 18585.3	 
87.77	 18585.7	 
87.78	 18586	 
87.79	 18586.4	 
87.8	 18586.7	 
87.81	 18587.1	 
87.82	 18587.4	 
87.83	 18587.8	 
87.84	 18588.1	 
87.85	 18588.5	 
87.86	 18588.8	 
87.87	 18589.2	 
87.88	 18589.5	 
87.89	 18589.9	 
87.9	 18590.2	 
87.91	 18590.6	 
87.92	 18590.9	 
87.93	 18591.2	 
87.94	 18591.6	 
87.95	 18591.9	 
87.96	 18592.3	 
87.97	 18592.6	 
87.98	 18593	 
87.99	 18593.3	 
88	 18593.7	 
88.01	 18594	 
88.02	 18594.3	 
88.03	 18594.7	 
88.04	 18595	 
88.05	 18595.4	 
88.06	 18595.7	 
88.07	 18596	 
88.08	 18596.4	 
88.09	 18596.7	 
88.1	 18597	 
88.11	 18597.4	 
88.12	 18597.7	 
88.13	 18598	 
88.14	 18598.4	 
88.15	 18598.7	 
88.16	 18599	 
88.17	 18599.4	 
88.18	 18599.7	 
88.19	 18600	 
88.2	 18600.4	 
88.21	 18600.7	 
88.22	 18601	 
88.23	 18601.3	 
88.24	 18601.7	 
88.25	 18602	 
88.26	 18602.3	 
88.27	 18602.7	 
88.28	 18603	 
88.29	 18603.3	 
88.3	 18603.6	 
88.31	 18604	 
88.32	 18604.3	 
88.33	 18604.6	 
88.34	 18604.9	 
88.35	 18605.2	 
88.36	 18605.6	 
88.37	 18605.9	 
88.38	 18606.2	 
88.39	 18606.5	 
88.4	 18606.8	 
88.41	 18607.2	 
88.42	 18607.5	 
88.43	 18607.8	 
88.44	 18608.1	 
88.45	 18608.4	 
88.46	 18608.7	 
88.47	 18609	 
88.48	 18609.4	 
88.49	 18609.7	 
88.5	 18610	 
88.51	 18610.3	 
88.52	 18610.6	 
88.53	 18610.9	 
88.54	 18611.2	 
88.55	 18611.5	 
88.56	 18611.8	 
88.57	 18612.1	 
88.58	 18612.5	 
88.59	 18612.8	 
88.6	 18613.1	 
88.61	 18613.4	 
88.62	 18613.7	 
88.63	 18614	 
88.64	 18614.3	 
88.65	 18614.6	 
88.66	 18614.9	 
88.67	 18615.2	 
88.68	 18615.5	 
88.69	 18615.8	 
88.7	 18616.1	 
88.71	 18616.4	 
88.72	 18616.7	 
88.73	 18617	 
88.74	 18617.3	 
88.75	 18617.6	 
88.76	 18617.9	 
88.77	 18618.2	 
88.78	 18618.5	 
88.79	 18618.8	 
88.8	 18619.1	 
88.81	 18619.4	 
88.82	 18619.7	 
88.83	 18619.9	 
88.84	 18620.2	 
88.85	 18620.5	 
88.86	 18620.8	 
88.87	 18621.1	 
88.88	 18621.4	 
88.89	 18621.7	 
88.9	 18622	 
88.91	 18622.3	 
88.92	 18622.6	 
88.93	 18622.8	 
88.94	 18623.1	 
88.95	 18623.4	 
88.96	 18623.7	 
88.97	 18624	 
88.98	 18624.3	 
88.99	 18624.5	 
89	 18624.8	 
89.01	 18625.1	 
89.02	 18625.4	 
89.03	 18625.7	 
89.04	 18626	 
89.05	 18626.2	 
89.06	 18626.5	 
89.07	 18626.8	 
89.08	 18627.1	 
89.09	 18627.3	 
89.1	 18627.6	 
89.11	 18627.9	 
89.12	 18628.2	 
89.13	 18628.5	 
89.14	 18628.7	 
89.15	 18629	 
89.16	 18629.3	 
89.17	 18629.5	 
89.18	 18629.8	 
89.19	 18630.1	 
89.2	 18630.4	 
89.21	 18630.6	 
89.22	 18630.9	 
89.23	 18631.2	 
89.24	 18631.4	 
89.25	 18631.7	 
89.26	 18632	 
89.27	 18632.3	 
89.28	 18632.5	 
89.29	 18632.8	 
89.3	 18633.1	 
89.31	 18633.3	 
89.32	 18633.6	 
89.33	 18633.8	 
89.34	 18634.1	 
89.35	 18634.4	 
89.36	 18634.6	 
89.37	 18634.9	 
89.38	 18635.2	 
89.39	 18635.4	 
89.4	 18635.7	 
89.41	 18635.9	 
89.42	 18636.2	 
89.43	 18636.5	 
89.44	 18636.7	 
89.45	 18637	 
89.46	 18637.2	 
89.47	 18637.5	 
89.48	 18637.7	 
89.49	 18638	 
89.5	 18638.2	 
89.51	 18638.5	 
89.52	 18638.7	 
89.53	 18639	 
89.54	 18639.3	 
89.55	 18639.5	 
89.56	 18639.8	 
89.57	 18640	 
89.58	 18640.3	 
89.59	 18640.5	 
89.6	 18640.8	 
89.61	 18641	 
89.62	 18641.2	 
89.63	 18641.5	 
89.64	 18641.7	 
89.65	 18642	 
89.66	 18642.2	 
89.67	 18642.5	 
89.68	 18642.7	 
89.69	 18643	 
89.7	 18643.2	 
89.71	 18643.4	 
89.72	 18643.7	 
89.73	 18643.9	 
89.74	 18644.2	 
89.75	 18644.4	 
89.76	 18644.7	 
89.77	 18644.9	 
89.78	 18645.1	 
89.79	 18645.4	 
89.8	 18645.6	 
89.81	 18645.8	 
89.82	 18646.1	 
89.83	 18646.3	 
89.84	 18646.6	 
89.85	 18646.8	 
89.86	 18647	 
89.87	 18647.3	 
89.88	 18647.5	 
89.89	 18647.7	 
89.9	 18648	 
89.91	 18648.2	 
89.92	 18648.4	 
89.93	 18648.7	 
89.94	 18648.9	 
89.95	 18649.1	 
89.96	 18649.3	 
89.97	 18649.6	 
89.98	 18649.8	 
89.99	 18650	 
90	 18650.3	 
90.01	 18650.5	 
90.02	 18650.7	 
90.03	 18650.9	 
90.04	 18651.2	 
90.05	 18651.4	 
90.06	 18651.6	 
90.07	 18651.8	 
90.08	 18652	 
90.09	 18652.3	 
90.1	 18652.5	 
90.11	 18652.7	 
90.12	 18652.9	 
90.13	 18653.2	 
90.14	 18653.4	 
90.15	 18653.6	 
90.16	 18653.8	 
90.17	 18654	 
90.18	 18654.2	 
90.19	 18654.5	 
90.2	 18654.7	 
90.21	 18654.9	 
90.22	 18655.1	 
90.23	 18655.3	 
90.24	 18655.5	 
90.25	 18655.7	 
90.26	 18656	 
90.27	 18656.2	 
90.28	 18656.4	 
90.29	 18656.6	 
90.3	 18656.8	 
90.31	 18657	 
90.32	 18657.2	 
90.33	 18657.4	 
90.34	 18657.6	 
90.35	 18657.9	 
90.36	 18658.1	 
90.37	 18658.3	 
90.38	 18658.5	 
90.39	 18658.7	 
90.4	 18658.9	 
90.41	 18659.1	 
90.42	 18659.3	 
90.43	 18659.5	 
90.44	 18659.7	 
90.45	 18659.9	 
90.46	 18660.1	 
90.47	 18660.3	 
90.48	 18660.5	 
90.49	 18660.7	 
90.5	 18660.9	 
90.51	 18661.1	 
90.52	 18661.3	 
90.53	 18661.5	 
90.54	 18661.7	 
90.55	 18661.9	 
90.56	 18662.1	 
90.57	 18662.3	 
90.58	 18662.5	 
90.59	 18662.7	 
90.6	 18662.9	 
90.61	 18663.1	 
90.62	 18663.3	 
90.63	 18663.5	 
90.64	 18663.7	 
90.65	 18663.9	 
90.66	 18664.1	 
90.67	 18664.3	 
90.68	 18664.5	 
90.69	 18664.7	 
90.7	 18664.9	 
90.71	 18665	 
90.72	 18665.2	 
90.73	 18665.4	 
90.74	 18665.6	 
90.75	 18665.8	 
90.76	 18666	 
90.77	 18666.2	 
90.78	 18666.4	 
90.79	 18666.6	 
90.8	 18666.8	 
90.81	 18666.9	 
90.82	 18667.1	 
90.83	 18667.3	 
90.84	 18667.5	 
90.85	 18667.7	 
90.86	 18667.9	 
90.87	 18668.1	 
90.88	 18668.2	 
90.89	 18668.4	 
90.9	 18668.6	 
90.91	 18668.8	 
90.92	 18669	 
90.93	 18669.2	 
90.94	 18669.3	 
90.95	 18669.5	 
90.96	 18669.7	 
90.97	 18669.9	 
90.98	 18670.1	 
90.99	 18670.2	 
91	 18670.4	 
91.01	 18670.6	 
91.02	 18670.8	 
91.03	 18671	 
91.04	 18671.1	 
91.05	 18671.3	 
91.06	 18671.5	 
91.07	 18671.7	 
91.08	 18671.8	 
91.09	 18672	 
91.1	 18672.2	 
91.11	 18672.4	 
91.12	 18672.5	 
91.13	 18672.7	 
91.14	 18672.9	 
91.15	 18673.1	 
91.16	 18673.2	 
91.17	 18673.4	 
91.18	 18673.6	 
91.19	 18673.8	 
91.2	 18673.9	 
91.21	 18674.1	 
91.22	 18674.3	 
91.23	 18674.4	 
91.24	 18674.6	 
91.25	 18674.8	 
91.26	 18674.9	 
91.27	 18675.1	 
91.28	 18675.3	 
91.29	 18675.4	 
91.3	 18675.6	 
91.31	 18675.8	 
91.32	 18675.9	 
91.33	 18676.1	 
91.34	 18676.3	 
91.35	 18676.4	 
91.36	 18676.6	 
91.37	 18676.8	 
91.38	 18676.9	 
91.39	 18677.1	 
91.4	 18677.3	 
91.41	 18677.4	 
91.42	 18677.6	 
91.43	 18677.8	 
91.44	 18677.9	 
91.45	 18678.1	 
91.46	 18678.3	 
91.47	 18678.4	 
91.48	 18678.6	 
91.49	 18678.7	 
91.5	 18678.9	 
91.51	 18679.1	 
91.52	 18679.2	 
91.53	 18679.4	 
91.54	 18679.5	 
91.55	 18679.7	 
91.56	 18679.9	 
91.57	 18680	 
91.58	 18680.2	 
91.59	 18680.3	 
91.6	 18680.5	 
91.61	 18680.7	 
91.62	 18680.8	 
91.63	 18681	 
91.64	 18681.1	 
91.65	 18681.3	 
91.66	 18681.5	 
91.67	 18681.6	 
91.68	 18681.8	 
91.69	 18681.9	 
91.7	 18682.1	 
91.71	 18682.2	 
91.72	 18682.4	 
91.73	 18682.5	 
91.74	 18682.7	 
91.75	 18682.9	 
91.76	 18683	 
91.77	 18683.2	 
91.78	 18683.3	 
91.79	 18683.5	 
91.8	 18683.6	 
91.81	 18683.8	 
91.82	 18683.9	 
91.83	 18684.1	 
91.84	 18684.2	 
91.85	 18684.4	 
91.86	 18684.5	 
91.87	 18684.7	 
91.88	 18684.8	 
91.89	 18685	 
91.9	 18685.1	 
91.91	 18685.3	 
91.92	 18685.4	 
91.93	 18685.6	 
91.94	 18685.7	 
91.95	 18685.9	 
91.96	 18686	 
91.97	 18686.2	 
91.98	 18686.3	 
91.99	 18686.5	 
92	 18686.6	 
92.01	 18686.8	 
92.02	 18686.9	 
92.03	 18687.1	 
92.04	 18687.2	 
92.05	 18687.4	 
92.06	 18687.5	 
92.07	 18687.7	 
92.08	 18687.8	 
92.09	 18688	 
92.1	 18688.1	 
92.11	 18688.3	 
92.12	 18688.4	 
92.13	 18688.6	 
92.14	 18688.7	 
92.15	 18688.9	 
92.16	 18689	 
92.17	 18689.1	 
92.18	 18689.3	 
92.19	 18689.4	 
92.2	 18689.6	 
92.21	 18689.7	 
92.22	 18689.9	 
92.23	 18690	 
92.24	 18690.2	 
92.25	 18690.3	 
92.26	 18690.5	 
92.27	 18690.6	 
92.28	 18690.7	 
92.29	 18690.9	 
92.3	 18691	 
92.31	 18691.2	 
92.32	 18691.3	 
92.33	 18691.5	 
92.34	 18691.6	 
92.35	 18691.7	 
92.36	 18691.9	 
92.37	 18692	 
92.38	 18692.2	 
92.39	 18692.3	 
92.4	 18692.5	 
92.41	 18692.6	 
92.42	 18692.7	 
92.43	 18692.9	 
92.44	 18693	 
92.45	 18693.2	 
92.46	 18693.3	 
92.47	 18693.5	 
92.48	 18693.6	 
92.49	 18693.7	 
92.5	 18693.9	 
92.51	 18694	 
92.52	 18694.2	 
92.53	 18694.3	 
92.54	 18694.5	 
92.55	 18694.6	 
92.56	 18694.7	 
92.57	 18694.9	 
92.58	 18695	 
92.59	 18695.2	 
92.6	 18695.3	 
92.61	 18695.4	 
92.62	 18695.6	 
92.63	 18695.7	 
92.64	 18695.9	 
92.65	 18696	 
92.66	 18696.1	 
92.67	 18696.3	 
92.68	 18696.4	 
92.69	 18696.6	 
92.7	 18696.7	 
92.71	 18696.8	 
92.72	 18697	 
92.73	 18697.1	 
92.74	 18697.3	 
92.75	 18697.4	 
92.76	 18697.5	 
92.77	 18697.7	 
92.78	 18697.8	 
92.79	 18698	 
92.8	 18698.1	 
92.81	 18698.2	 
92.82	 18698.4	 
92.83	 18698.5	 
92.84	 18698.7	 
92.85	 18698.8	 
92.86	 18698.9	 
92.87	 18699.1	 
92.88	 18699.2	 
92.89	 18699.3	 
92.9	 18699.5	 
92.91	 18699.6	 
92.92	 18699.8	 
92.93	 18699.9	 
92.94	 18700	 
92.95	 18700.2	 
92.96	 18700.3	 
92.97	 18700.5	 
92.98	 18700.6	 
92.99	 18700.7	 
93	 18700.9	 
93.01	 18701	 
93.02	 18701.1	 
93.03	 18701.3	 
93.04	 18701.4	 
93.05	 18701.6	 
93.06	 18701.7	 
93.07	 18701.8	 
93.08	 18702	 
93.09	 18702.1	 
93.1	 18702.3	 
93.11	 18702.4	 
93.12	 18702.5	 
93.13	 18702.7	 
93.14	 18702.8	 
93.15	 18702.9	 
93.16	 18703.1	 
93.17	 18703.2	 
93.18	 18703.4	 
93.19	 18703.5	 
93.2	 18703.6	 
93.21	 18703.8	 
